Consumption_A,Consumption_B,Production_A,Production_B,is_weekend,Date,Time
366.0,320.0,13.0,10.0,0,2021-11-30,12
990.0,995.0,44.0,35.0,0,2021-11-30,13
388.0,522.0,55.0,44.0,0,2021-11-30,14
319.0,740.0,10.0,8.0,0,2021-11-30,15
339.0,932.0,0.0,0.0,0,2021-11-30,16
250.0,342.0,0.0,0.0,0,2021-11-30,17
261.0,352.0,0.0,0.0,0,2021-11-30,18
341.0,324.0,0.0,0.0,0,2021-11-30,19
390.0,342.0,0.0,0.0,0,2021-11-30,20
427.0,335.0,0.0,0.0,0,2021-11-30,21
595.0,367.0,0.0,0.0,0,2021-11-30,22
382.0,350.0,0.0,0.0,0,2021-11-30,23
233.0,241.0,0.0,0.0,0,2021-12-01,0
233.0,216.0,0.0,0.0,0,2021-12-01,1
232.0,222.0,0.0,0.0,0,2021-12-01,2
274.0,237.0,0.0,0.0,0,2021-12-01,3
226.0,217.0,0.0,0.0,0,2021-12-01,4
233.0,227.0,0.0,0.0,0,2021-12-01,5
272.0,212.0,0.0,0.0,0,2021-12-01,6
430.0,219.0,0.0,0.0,0,2021-12-01,7
312.0,237.0,56.0,44.0,0,2021-12-01,8
290.0,218.0,361.0,288.0,0,2021-12-01,9
366.0,264.0,410.0,328.0,0,2021-12-01,10
455.0,295.0,357.0,285.0,0,2021-12-01,11
407.0,345.0,577.0,461.0,0,2021-12-01,12
820.0,315.0,762.0,609.0,0,2021-12-01,13
594.0,850.0,326.0,260.0,0,2021-12-01,14
851.0,418.0,29.0,23.0,0,2021-12-01,15
815.0,438.0,0.0,0.0,0,2021-12-01,16
340.0,439.0,0.0,0.0,0,2021-12-01,17
395.0,458.0,0.0,0.0,0,2021-12-01,18
397.0,364.0,0.0,0.0,0,2021-12-01,19
367.0,456.0,0.0,0.0,0,2021-12-01,20
392.0,465.0,0.0,0.0,0,2021-12-01,21
351.0,418.0,0.0,0.0,0,2021-12-01,22
327.0,325.0,0.0,0.0,0,2021-12-01,23
346.0,294.0,0.0,0.0,0,2021-12-02,0
224.0,242.0,0.0,0.0,0,2021-12-02,1
226.0,212.0,0.0,0.0,0,2021-12-02,2
245.0,218.0,0.0,0.0,0,2021-12-02,3
212.0,214.0,0.0,0.0,0,2021-12-02,4
216.0,236.0,0.0,0.0,0,2021-12-02,5
291.0,245.0,0.0,0.0,0,2021-12-02,6
492.0,240.0,0.0,0.0,0,2021-12-02,7
500.0,673.0,6.0,4.0,0,2021-12-02,8
434.0,466.0,104.0,83.0,0,2021-12-02,9
427.0,416.0,82.0,65.0,0,2021-12-02,10
441.0,375.0,324.0,259.0,0,2021-12-02,11
387.0,1183.0,376.0,300.0,0,2021-12-02,12
544.0,953.0,521.0,416.0,0,2021-12-02,13
308.0,358.0,363.0,290.0,0,2021-12-02,14
305.0,208.0,116.0,92.0,0,2021-12-02,15
707.0,484.0,0.0,0.0,0,2021-12-02,16
351.0,445.0,0.0,0.0,0,2021-12-02,17
401.0,418.0,0.0,0.0,0,2021-12-02,18
425.0,472.0,0.0,0.0,0,2021-12-02,19
508.0,494.0,0.0,0.0,0,2021-12-02,20
534.0,469.0,0.0,0.0,0,2021-12-02,21
449.0,468.0,0.0,0.0,0,2021-12-02,22
360.0,336.0,0.0,0.0,0,2021-12-02,23
332.0,251.0,0.0,0.0,0,2021-12-03,0
245.0,225.0,0.0,0.0,0,2021-12-03,1
243.0,218.0,0.0,0.0,0,2021-12-03,2
225.0,251.0,0.0,0.0,0,2021-12-03,3
237.0,271.0,0.0,0.0,0,2021-12-03,4
248.0,227.0,0.0,0.0,0,2021-12-03,5
257.0,296.0,0.0,0.0,0,2021-12-03,6
236.0,443.0,0.0,0.0,0,2021-12-03,7
401.0,473.0,56.0,44.0,0,2021-12-03,8
404.0,879.0,1128.0,902.0,0,2021-12-03,9
441.0,1038.0,1849.0,1479.0,0,2021-12-03,10
367.0,357.0,2831.0,2264.0,0,2021-12-03,11
1519.0,461.0,2414.0,1931.0,0,2021-12-03,12
631.0,1288.0,2322.0,1857.0,0,2021-12-03,13
271.0,329.0,1961.0,1568.0,0,2021-12-03,14
381.0,272.0,389.0,311.0,0,2021-12-03,15
393.0,373.0,28.0,22.0,0,2021-12-03,16
363.0,371.0,0.0,0.0,0,2021-12-03,17
560.0,425.0,0.0,0.0,0,2021-12-03,18
402.0,394.0,0.0,0.0,0,2021-12-03,19
440.0,497.0,0.0,0.0,0,2021-12-03,20
398.0,339.0,0.0,0.0,0,2021-12-03,21
320.0,344.0,0.0,0.0,0,2021-12-03,22
353.0,313.0,0.0,0.0,0,2021-12-03,23
417.0,215.0,0.0,0.0,1,2021-12-04,0
321.0,219.0,0.0,0.0,1,2021-12-04,1
237.0,229.0,0.0,0.0,1,2021-12-04,2
230.0,218.0,0.0,0.0,1,2021-12-04,3
192.0,207.0,0.0,0.0,1,2021-12-04,4
219.0,216.0,0.0,0.0,1,2021-12-04,5
264.0,236.0,0.0,0.0,1,2021-12-04,6
288.0,219.0,0.0,0.0,1,2021-12-04,7
310.0,207.0,3.0,2.0,1,2021-12-04,8
325.0,197.0,110.0,88.0,1,2021-12-04,9
241.0,220.0,202.0,161.0,1,2021-12-04,10
234.0,204.0,339.0,271.0,1,2021-12-04,11
329.0,213.0,315.0,252.0,1,2021-12-04,12
858.0,207.0,207.0,165.0,1,2021-12-04,13
413.0,191.0,49.0,39.0,1,2021-12-04,14
413.0,212.0,0.0,0.0,1,2021-12-04,15
473.0,214.0,0.0,0.0,1,2021-12-04,16
1135.0,206.0,0.0,0.0,1,2021-12-04,17
570.0,302.0,0.0,0.0,1,2021-12-04,18
435.0,417.0,0.0,0.0,1,2021-12-04,19
561.0,405.0,0.0,0.0,1,2021-12-04,20
1070.0,429.0,0.0,0.0,1,2021-12-04,21
397.0,387.0,0.0,0.0,1,2021-12-04,22
343.0,422.0,0.0,0.0,1,2021-12-04,23
258.0,338.0,0.0,0.0,1,2021-12-05,0
234.0,264.0,0.0,0.0,1,2021-12-05,1
222.0,232.0,0.0,0.0,1,2021-12-05,2
224.0,230.0,0.0,0.0,1,2021-12-05,3
197.0,217.0,0.0,0.0,1,2021-12-05,4
256.0,232.0,0.0,0.0,1,2021-12-05,5
232.0,242.0,0.0,0.0,1,2021-12-05,6
228.0,240.0,0.0,0.0,1,2021-12-05,7
205.0,226.0,22.0,17.0,1,2021-12-05,8
332.0,221.0,808.0,646.0,1,2021-12-05,9
344.0,228.0,1230.0,984.0,1,2021-12-05,10
395.0,335.0,1660.0,1328.0,1,2021-12-05,11
408.0,351.0,2086.0,1668.0,1,2021-12-05,12
877.0,364.0,377.0,301.0,1,2021-12-05,13
987.0,293.0,169.0,135.0,1,2021-12-05,14
1300.0,410.0,409.0,327.0,1,2021-12-05,15
513.0,463.0,30.0,24.0,1,2021-12-05,16
435.0,1058.0,0.0,0.0,1,2021-12-05,17
575.0,937.0,0.0,0.0,1,2021-12-05,18
739.0,885.0,0.0,0.0,1,2021-12-05,19
468.0,531.0,0.0,0.0,1,2021-12-05,20
1202.0,401.0,0.0,0.0,1,2021-12-05,21
407.0,346.0,0.0,0.0,1,2021-12-05,22
354.0,371.0,0.0,0.0,1,2021-12-05,23
337.0,233.0,0.0,0.0,0,2021-12-06,0
246.0,233.0,0.0,0.0,0,2021-12-06,1
222.0,232.0,0.0,0.0,0,2021-12-06,2
215.0,274.0,0.0,0.0,0,2021-12-06,3
247.0,226.0,0.0,0.0,0,2021-12-06,4
238.0,233.0,0.0,0.0,0,2021-12-06,5
289.0,272.0,0.0,0.0,0,2021-12-06,6
464.0,430.0,0.0,0.0,0,2021-12-06,7
423.0,312.0,3.0,2.0,0,2021-12-06,8
386.0,290.0,224.0,179.0,0,2021-12-06,9
410.0,366.0,379.0,303.0,0,2021-12-06,10
406.0,455.0,305.0,244.0,0,2021-12-06,11
406.0,407.0,309.0,247.0,0,2021-12-06,12
741.0,820.0,1028.0,822.0,0,2021-12-06,13
282.0,594.0,1587.0,1269.0,0,2021-12-06,14
271.0,851.0,54.0,43.0,0,2021-12-06,15
750.0,815.0,0.0,0.0,0,2021-12-06,16
434.0,340.0,0.0,0.0,0,2021-12-06,17
464.0,395.0,0.0,0.0,0,2021-12-06,18
528.0,397.0,0.0,0.0,0,2021-12-06,19
512.0,367.0,0.0,0.0,0,2021-12-06,20
405.0,392.0,0.0,0.0,0,2021-12-06,21
344.0,351.0,0.0,0.0,0,2021-12-06,22
336.0,327.0,0.0,0.0,0,2021-12-06,23
238.0,332.0,0.0,0.0,0,2021-12-07,0
222.0,245.0,0.0,0.0,0,2021-12-07,1
213.0,243.0,0.0,0.0,0,2021-12-07,2
249.0,225.0,0.0,0.0,0,2021-12-07,3
245.0,237.0,0.0,0.0,0,2021-12-07,4
233.0,248.0,0.0,0.0,0,2021-12-07,5
281.0,257.0,0.0,0.0,0,2021-12-07,6
397.0,236.0,0.0,0.0,0,2021-12-07,7
438.0,401.0,35.0,28.0,0,2021-12-07,8
370.0,404.0,438.0,350.0,0,2021-12-07,9
394.0,441.0,1525.0,1220.0,0,2021-12-07,10
391.0,367.0,3473.0,2778.0,0,2021-12-07,11
353.0,1519.0,1742.0,1393.0,0,2021-12-07,12
927.0,631.0,3555.0,2844.0,0,2021-12-07,13
563.0,271.0,1838.0,1470.0,0,2021-12-07,14
265.0,381.0,789.0,631.0,0,2021-12-07,15
409.0,393.0,5.0,4.0,0,2021-12-07,16
407.0,363.0,0.0,0.0,0,2021-12-07,17
384.0,560.0,0.0,0.0,0,2021-12-07,18
364.0,402.0,0.0,0.0,0,2021-12-07,19
318.0,440.0,0.0,0.0,0,2021-12-07,20
365.0,398.0,0.0,0.0,0,2021-12-07,21
378.0,320.0,0.0,0.0,0,2021-12-07,22
351.0,353.0,0.0,0.0,0,2021-12-07,23
247.0,338.0,0.0,0.0,0,2021-12-08,0
203.0,241.0,0.0,0.0,0,2021-12-08,1
268.0,225.0,0.0,0.0,0,2021-12-08,2
239.0,231.0,0.0,0.0,0,2021-12-08,3
216.0,205.0,0.0,0.0,0,2021-12-08,4
225.0,222.0,0.0,0.0,0,2021-12-08,5
235.0,221.0,0.0,0.0,0,2021-12-08,6
344.0,221.0,0.0,0.0,0,2021-12-08,7
477.0,330.0,2.0,1.0,0,2021-12-08,8
437.0,306.0,37.0,29.0,0,2021-12-08,9
466.0,332.0,112.0,89.0,0,2021-12-08,10
424.0,414.0,212.0,169.0,0,2021-12-08,11
382.0,1582.0,215.0,172.0,0,2021-12-08,12
1385.0,1206.0,144.0,115.0,0,2021-12-08,13
710.0,551.0,120.0,96.0,0,2021-12-08,14
425.0,715.0,0.0,0.0,0,2021-12-08,15
272.0,1356.0,0.0,0.0,0,2021-12-08,16
271.0,1310.0,0.0,0.0,0,2021-12-08,17
360.0,677.0,0.0,0.0,0,2021-12-08,18
438.0,1470.0,0.0,0.0,0,2021-12-08,19
410.0,403.0,0.0,0.0,0,2021-12-08,20
412.0,474.0,0.0,0.0,0,2021-12-08,21
289.0,423.0,0.0,0.0,0,2021-12-08,22
423.0,476.0,0.0,0.0,0,2021-12-08,23
393.0,247.0,0.0,0.0,0,2021-12-09,0
221.0,203.0,0.0,0.0,0,2021-12-09,1
260.0,268.0,0.0,0.0,0,2021-12-09,2
229.0,239.0,0.0,0.0,0,2021-12-09,3
228.0,216.0,0.0,0.0,0,2021-12-09,4
227.0,225.0,0.0,0.0,0,2021-12-09,5
279.0,235.0,0.0,0.0,0,2021-12-09,6
476.0,344.0,0.0,0.0,0,2021-12-09,7
422.0,477.0,3.0,2.0,0,2021-12-09,8
392.0,437.0,294.0,235.0,0,2021-12-09,9
332.0,466.0,561.0,448.0,0,2021-12-09,10
323.0,424.0,455.0,364.0,0,2021-12-09,11
329.0,382.0,834.0,667.0,0,2021-12-09,12
492.0,1385.0,1959.0,1567.0,0,2021-12-09,13
272.0,710.0,489.0,391.0,0,2021-12-09,14
299.0,425.0,458.0,366.0,0,2021-12-09,15
664.0,272.0,9.0,7.0,0,2021-12-09,16
986.0,271.0,0.0,0.0,0,2021-12-09,17
1289.0,360.0,0.0,0.0,0,2021-12-09,18
374.0,438.0,0.0,0.0,0,2021-12-09,19
491.0,410.0,0.0,0.0,0,2021-12-09,20
650.0,412.0,0.0,0.0,0,2021-12-09,21
324.0,289.0,0.0,0.0,0,2021-12-09,22
336.0,423.0,0.0,0.0,0,2021-12-09,23
309.0,337.0,0.0,0.0,0,2021-12-10,0
265.0,246.0,0.0,0.0,0,2021-12-10,1
237.0,222.0,0.0,0.0,0,2021-12-10,2
230.0,215.0,0.0,0.0,0,2021-12-10,3
216.0,247.0,0.0,0.0,0,2021-12-10,4
232.0,238.0,0.0,0.0,0,2021-12-10,5
272.0,289.0,0.0,0.0,0,2021-12-10,6
331.0,464.0,0.0,0.0,0,2021-12-10,7
347.0,423.0,155.0,124.0,0,2021-12-10,8
656.0,386.0,389.0,311.0,0,2021-12-10,9
371.0,410.0,361.0,288.0,0,2021-12-10,10
381.0,406.0,421.0,336.0,0,2021-12-10,11
321.0,406.0,387.0,309.0,0,2021-12-10,12
956.0,741.0,240.0,192.0,0,2021-12-10,13
361.0,282.0,190.0,152.0,0,2021-12-10,14
2024.0,271.0,77.0,61.0,0,2021-12-10,15
472.0,750.0,0.0,0.0,0,2021-12-10,16
560.0,434.0,0.0,0.0,0,2021-12-10,17
1095.0,464.0,0.0,0.0,0,2021-12-10,18
1080.0,528.0,0.0,0.0,0,2021-12-10,19
1181.0,512.0,0.0,0.0,0,2021-12-10,20
683.0,405.0,0.0,0.0,0,2021-12-10,21
351.0,344.0,0.0,0.0,0,2021-12-10,22
333.0,336.0,0.0,0.0,0,2021-12-10,23
338.0,338.0,0.0,0.0,1,2021-12-11,0
253.0,253.0,0.0,0.0,1,2021-12-11,1
228.0,228.0,0.0,0.0,1,2021-12-11,2
227.0,227.0,0.0,0.0,1,2021-12-11,3
213.0,213.0,0.0,0.0,1,2021-12-11,4
221.0,221.0,0.0,0.0,1,2021-12-11,5
286.0,286.0,0.0,0.0,1,2021-12-11,6
256.0,256.0,0.0,0.0,1,2021-12-11,7
263.0,263.0,0.0,0.0,1,2021-12-11,8
297.0,297.0,21.0,16.0,1,2021-12-11,9
288.0,288.0,275.0,220.0,1,2021-12-11,10
291.0,291.0,443.0,354.0,1,2021-12-11,11
564.0,564.0,1150.0,920.0,1,2021-12-11,12
1209.0,1209.0,3169.0,2535.0,1,2021-12-11,13
511.0,511.0,640.0,512.0,1,2021-12-11,14
333.0,333.0,195.0,156.0,1,2021-12-11,15
559.0,559.0,0.0,0.0,1,2021-12-11,16
1258.0,1258.0,0.0,0.0,1,2021-12-11,17
864.0,864.0,0.0,0.0,1,2021-12-11,18
492.0,492.0,0.0,0.0,1,2021-12-11,19
1119.0,1119.0,0.0,0.0,1,2021-12-11,20
360.0,360.0,0.0,0.0,1,2021-12-11,21
309.0,309.0,0.0,0.0,1,2021-12-11,22
324.0,324.0,0.0,0.0,1,2021-12-11,23
338.0,417.0,0.0,0.0,1,2021-12-12,0
264.0,321.0,0.0,0.0,1,2021-12-12,1
232.0,237.0,0.0,0.0,1,2021-12-12,2
230.0,230.0,0.0,0.0,1,2021-12-12,3
217.0,192.0,0.0,0.0,1,2021-12-12,4
232.0,219.0,0.0,0.0,1,2021-12-12,5
242.0,264.0,0.0,0.0,1,2021-12-12,6
240.0,288.0,0.0,0.0,1,2021-12-12,7
226.0,310.0,400.0,320.0,1,2021-12-12,8
221.0,325.0,886.0,708.0,1,2021-12-12,9
228.0,241.0,1178.0,942.0,1,2021-12-12,10
335.0,234.0,723.0,578.0,1,2021-12-12,11
351.0,329.0,811.0,648.0,1,2021-12-12,12
364.0,858.0,790.0,632.0,1,2021-12-12,13
293.0,413.0,258.0,206.0,1,2021-12-12,14
410.0,413.0,43.0,34.0,1,2021-12-12,15
463.0,473.0,0.0,0.0,1,2021-12-12,16
1058.0,1135.0,0.0,0.0,1,2021-12-12,17
937.0,570.0,0.0,0.0,1,2021-12-12,18
885.0,435.0,0.0,0.0,1,2021-12-12,19
531.0,561.0,0.0,0.0,1,2021-12-12,20
401.0,1070.0,0.0,0.0,1,2021-12-12,21
346.0,397.0,0.0,0.0,1,2021-12-12,22
371.0,343.0,0.0,0.0,1,2021-12-12,23
340.0,296.0,0.0,0.0,0,2021-12-13,0
248.0,240.0,0.0,0.0,0,2021-12-13,1
248.0,231.0,0.0,0.0,0,2021-12-13,2
232.0,240.0,0.0,0.0,0,2021-12-13,3
222.0,234.0,0.0,0.0,0,2021-12-13,4
222.0,234.0,0.0,0.0,0,2021-12-13,5
336.0,232.0,0.0,0.0,0,2021-12-13,6
434.0,283.0,0.0,0.0,0,2021-12-13,7
466.0,422.0,24.0,19.0,0,2021-12-13,8
374.0,325.0,208.0,166.0,0,2021-12-13,9
337.0,573.0,410.0,328.0,0,2021-12-13,10
348.0,1070.0,527.0,421.0,0,2021-12-13,11
332.0,574.0,777.0,621.0,0,2021-12-13,12
1017.0,305.0,642.0,513.0,0,2021-12-13,13
297.0,276.0,346.0,276.0,0,2021-12-13,14
362.0,1057.0,53.0,42.0,0,2021-12-13,15
416.0,375.0,0.0,0.0,0,2021-12-13,16
406.0,313.0,0.0,0.0,0,2021-12-13,17
444.0,373.0,0.0,0.0,0,2021-12-13,18
525.0,355.0,0.0,0.0,0,2021-12-13,19
479.0,354.0,0.0,0.0,0,2021-12-13,20
397.0,397.0,0.0,0.0,0,2021-12-13,21
465.0,501.0,0.0,0.0,0,2021-12-13,22
525.0,371.0,0.0,0.0,0,2021-12-13,23
243.0,309.0,0.0,0.0,0,2021-12-14,0
236.0,265.0,0.0,0.0,0,2021-12-14,1
237.0,237.0,0.0,0.0,0,2021-12-14,2
231.0,230.0,0.0,0.0,0,2021-12-14,3
213.0,216.0,0.0,0.0,0,2021-12-14,4
271.0,232.0,0.0,0.0,0,2021-12-14,5
264.0,272.0,0.0,0.0,0,2021-12-14,6
652.0,331.0,0.0,0.0,0,2021-12-14,7
449.0,347.0,12.0,9.0,0,2021-12-14,8
356.0,656.0,124.0,99.0,0,2021-12-14,9
278.0,371.0,379.0,303.0,0,2021-12-14,10
292.0,381.0,384.0,307.0,0,2021-12-14,11
281.0,321.0,598.0,478.0,0,2021-12-14,12
1488.0,956.0,318.0,254.0,0,2021-12-14,13
513.0,361.0,126.0,100.0,0,2021-12-14,14
678.0,2024.0,19.0,15.0,0,2021-12-14,15
976.0,472.0,0.0,0.0,0,2021-12-14,16
812.0,560.0,0.0,0.0,0,2021-12-14,17
633.0,1095.0,0.0,0.0,0,2021-12-14,18
319.0,1080.0,0.0,0.0,0,2021-12-14,19
233.0,1181.0,0.0,0.0,0,2021-12-14,20
270.0,683.0,0.0,0.0,0,2021-12-14,21
357.0,351.0,0.0,0.0,0,2021-12-14,22
326.0,333.0,0.0,0.0,0,2021-12-14,23
293.0,285.0,0.0,0.0,0,2021-12-15,0
224.0,279.0,0.0,0.0,0,2021-12-15,1
224.0,242.0,0.0,0.0,0,2021-12-15,2
230.0,306.0,0.0,0.0,0,2021-12-15,3
226.0,226.0,0.0,0.0,0,2021-12-15,4
248.0,242.0,0.0,0.0,0,2021-12-15,5
324.0,363.0,0.0,0.0,0,2021-12-15,6
523.0,442.0,0.0,0.0,0,2021-12-15,7
449.0,455.0,0.0,0.0,0,2021-12-15,8
374.0,348.0,56.0,44.0,0,2021-12-15,9
398.0,348.0,206.0,164.0,0,2021-12-15,10
396.0,348.0,248.0,198.0,0,2021-12-15,11
323.0,567.0,296.0,236.0,0,2021-12-15,12
1056.0,757.0,242.0,193.0,0,2021-12-15,13
323.0,235.0,140.0,112.0,0,2021-12-15,14
378.0,428.0,0.0,0.0,0,2021-12-15,15
447.0,664.0,0.0,0.0,0,2021-12-15,16
387.0,533.0,0.0,0.0,0,2021-12-15,17
375.0,491.0,0.0,0.0,0,2021-12-15,18
335.0,547.0,0.0,0.0,0,2021-12-15,19
328.0,727.0,0.0,0.0,0,2021-12-15,20
363.0,469.0,0.0,0.0,0,2021-12-15,21
324.0,388.0,0.0,0.0,0,2021-12-15,22
384.0,345.0,0.0,0.0,0,2021-12-15,23
302.0,302.0,0.0,0.0,0,2021-12-16,0
237.0,237.0,0.0,0.0,0,2021-12-16,1
244.0,244.0,0.0,0.0,0,2021-12-16,2
236.0,236.0,0.0,0.0,0,2021-12-16,3
211.0,211.0,0.0,0.0,0,2021-12-16,4
275.0,275.0,0.0,0.0,0,2021-12-16,5
246.0,246.0,0.0,0.0,0,2021-12-16,6
530.0,530.0,0.0,0.0,0,2021-12-16,7
444.0,444.0,0.0,0.0,0,2021-12-16,8
421.0,421.0,82.0,65.0,0,2021-12-16,9
426.0,426.0,220.0,176.0,0,2021-12-16,10
399.0,399.0,265.0,212.0,0,2021-12-16,11
348.0,348.0,255.0,204.0,0,2021-12-16,12
577.0,577.0,600.0,480.0,0,2021-12-16,13
281.0,281.0,383.0,306.0,0,2021-12-16,14
521.0,521.0,202.0,161.0,0,2021-12-16,15
920.0,920.0,9.0,7.0,0,2021-12-16,16
1056.0,1056.0,0.0,0.0,0,2021-12-16,17
504.0,504.0,0.0,0.0,0,2021-12-16,18
495.0,495.0,0.0,0.0,0,2021-12-16,19
509.0,509.0,0.0,0.0,0,2021-12-16,20
593.0,593.0,0.0,0.0,0,2021-12-16,21
502.0,502.0,0.0,0.0,0,2021-12-16,22
402.0,402.0,0.0,0.0,0,2021-12-16,23
296.0,292.0,0.0,0.0,0,2021-12-17,0
240.0,257.0,0.0,0.0,0,2021-12-17,1
231.0,239.0,0.0,0.0,0,2021-12-17,2
240.0,231.0,0.0,0.0,0,2021-12-17,3
234.0,250.0,0.0,0.0,0,2021-12-17,4
234.0,254.0,0.0,0.0,0,2021-12-17,5
232.0,253.0,0.0,0.0,0,2021-12-17,6
283.0,246.0,0.0,0.0,0,2021-12-17,7
422.0,239.0,258.0,206.0,0,2021-12-17,8
325.0,337.0,1746.0,1396.0,0,2021-12-17,9
573.0,425.0,3147.0,2517.0,0,2021-12-17,10
1070.0,323.0,3990.0,3192.0,0,2021-12-17,11
574.0,561.0,4126.0,3300.0,0,2021-12-17,12
305.0,1209.0,2759.0,2207.0,0,2021-12-17,13
276.0,1088.0,860.0,688.0,0,2021-12-17,14
1057.0,471.0,99.0,79.0,0,2021-12-17,15
375.0,345.0,0.0,0.0,0,2021-12-17,16
313.0,464.0,0.0,0.0,0,2021-12-17,17
373.0,576.0,0.0,0.0,0,2021-12-17,18
355.0,1283.0,0.0,0.0,0,2021-12-17,19
354.0,464.0,0.0,0.0,0,2021-12-17,20
397.0,428.0,0.0,0.0,0,2021-12-17,21
501.0,368.0,0.0,0.0,0,2021-12-17,22
371.0,419.0,0.0,0.0,0,2021-12-17,23
342.0,258.0,0.0,0.0,1,2021-12-18,0
230.0,234.0,0.0,0.0,1,2021-12-18,1
221.0,222.0,0.0,0.0,1,2021-12-18,2
229.0,224.0,0.0,0.0,1,2021-12-18,3
226.0,197.0,0.0,0.0,1,2021-12-18,4
1448.0,256.0,0.0,0.0,1,2021-12-18,5
305.0,232.0,0.0,0.0,1,2021-12-18,6
288.0,228.0,0.0,0.0,1,2021-12-18,7
232.0,205.0,0.0,0.0,1,2021-12-18,8
296.0,332.0,85.0,68.0,1,2021-12-18,9
356.0,344.0,264.0,211.0,1,2021-12-18,10
238.0,395.0,400.0,320.0,1,2021-12-18,11
204.0,408.0,362.0,289.0,1,2021-12-18,12
532.0,877.0,258.0,206.0,1,2021-12-18,13
1461.0,987.0,146.0,116.0,1,2021-12-18,14
412.0,1300.0,22.0,17.0,1,2021-12-18,15
515.0,513.0,0.0,0.0,1,2021-12-18,16
516.0,435.0,0.0,0.0,1,2021-12-18,17
444.0,575.0,0.0,0.0,1,2021-12-18,18
399.0,739.0,0.0,0.0,1,2021-12-18,19
466.0,468.0,0.0,0.0,1,2021-12-18,20
353.0,1202.0,0.0,0.0,1,2021-12-18,21
332.0,407.0,0.0,0.0,1,2021-12-18,22
325.0,354.0,0.0,0.0,1,2021-12-18,23
314.0,342.0,0.0,0.0,1,2021-12-19,0
300.0,230.0,0.0,0.0,1,2021-12-19,1
253.0,221.0,0.0,0.0,1,2021-12-19,2
248.0,229.0,0.0,0.0,1,2021-12-19,3
210.0,226.0,0.0,0.0,1,2021-12-19,4
232.0,1448.0,0.0,0.0,1,2021-12-19,5
266.0,305.0,0.0,0.0,1,2021-12-19,6
238.0,288.0,0.0,0.0,1,2021-12-19,7
235.0,232.0,0.0,0.0,1,2021-12-19,8
336.0,296.0,47.0,37.0,1,2021-12-19,9
268.0,356.0,182.0,145.0,1,2021-12-19,10
261.0,238.0,196.0,156.0,1,2021-12-19,11
425.0,204.0,129.0,103.0,1,2021-12-19,12
763.0,532.0,108.0,86.0,1,2021-12-19,13
524.0,1461.0,72.0,57.0,1,2021-12-19,14
670.0,412.0,14.0,11.0,1,2021-12-19,15
637.0,515.0,0.0,0.0,1,2021-12-19,16
462.0,516.0,0.0,0.0,1,2021-12-19,17
309.0,444.0,0.0,0.0,1,2021-12-19,18
333.0,399.0,0.0,0.0,1,2021-12-19,19
928.0,466.0,0.0,0.0,1,2021-12-19,20
799.0,353.0,0.0,0.0,1,2021-12-19,21
362.0,332.0,0.0,0.0,1,2021-12-19,22
346.0,325.0,0.0,0.0,1,2021-12-19,23
251.0,345.0,0.0,0.0,0,2021-12-20,0
225.0,261.0,0.0,0.0,0,2021-12-20,1
218.0,218.0,0.0,0.0,0,2021-12-20,2
251.0,207.0,0.0,0.0,0,2021-12-20,3
271.0,221.0,0.0,0.0,0,2021-12-20,4
227.0,238.0,0.0,0.0,0,2021-12-20,5
296.0,306.0,0.0,0.0,0,2021-12-20,6
443.0,211.0,0.0,0.0,0,2021-12-20,7
473.0,222.0,6.0,4.0,0,2021-12-20,8
879.0,283.0,161.0,128.0,0,2021-12-20,9
1038.0,753.0,397.0,317.0,0,2021-12-20,10
357.0,964.0,695.0,556.0,0,2021-12-20,11
461.0,337.0,2627.0,2101.0,0,2021-12-20,12
1288.0,882.0,3970.0,3176.0,0,2021-12-20,13
329.0,550.0,3116.0,2492.0,0,2021-12-20,14
272.0,401.0,893.0,714.0,0,2021-12-20,15
373.0,482.0,13.0,10.0,0,2021-12-20,16
371.0,480.0,0.0,0.0,0,2021-12-20,17
425.0,446.0,0.0,0.0,0,2021-12-20,18
394.0,431.0,0.0,0.0,0,2021-12-20,19
497.0,472.0,0.0,0.0,0,2021-12-20,20
339.0,453.0,0.0,0.0,0,2021-12-20,21
344.0,442.0,0.0,0.0,0,2021-12-20,22
313.0,375.0,0.0,0.0,0,2021-12-20,23
335.0,335.0,0.0,0.0,0,2021-12-21,0
211.0,211.0,0.0,0.0,0,2021-12-21,1
252.0,252.0,0.0,0.0,0,2021-12-21,2
261.0,261.0,0.0,0.0,0,2021-12-21,3
208.0,208.0,0.0,0.0,0,2021-12-21,4
226.0,226.0,0.0,0.0,0,2021-12-21,5
280.0,280.0,0.0,0.0,0,2021-12-21,6
364.0,364.0,0.0,0.0,0,2021-12-21,7
342.0,342.0,200.0,160.0,0,2021-12-21,8
400.0,400.0,1666.0,1332.0,0,2021-12-21,9
388.0,388.0,3237.0,2589.0,0,2021-12-21,10
389.0,389.0,4309.0,3447.0,0,2021-12-21,11
393.0,393.0,4760.0,3808.0,0,2021-12-21,12
1105.0,1105.0,4191.0,3352.0,0,2021-12-21,13
362.0,362.0,3077.0,2461.0,0,2021-12-21,14
284.0,284.0,957.0,765.0,0,2021-12-21,15
341.0,341.0,22.0,17.0,0,2021-12-21,16
571.0,571.0,0.0,0.0,0,2021-12-21,17
423.0,423.0,0.0,0.0,0,2021-12-21,18
380.0,380.0,0.0,0.0,0,2021-12-21,19
